data_referencia,torre,apartamento,consumo_m3,valor_conta
2024-08,B,35,6.37,37.3
2024-09,B,35,5.4,33.9
2024-10,B,35,4.35,30.22
2024-11,B,35,4.24,29.84
2024-12,B,35,7.67,41.84
2022-01,B,36,10.68,53.4
2022-02,B,36,11.89,59.45
2022-03,B,36,10.96,54.8
2022-04,B,36,10.18,50.9
2022-05,B,36,12.63,63.15
2022-06,B,36,10.71,53.55
2022-07,B,36,18.58,92.9
2022-08,B,36,11.84,59.2
2022-09,B,36,13.85,69.25
2022-10,B,36,11.87,59.35
2022-11,B,36,11.98,59.9
2022-12,B,36,11.25,56.25
2023-01,B,36,11.71,58.55
2023-02,B,36,9.56,48.46
2023-03,B,36,12.37,61.85
2023-04,B,36,11.58,57.9
2023-05,B,36,11.0,55.0
2023-06,B,36,13.64,68.2
2023-07,B,36,11.61,58.05
2023-08,B,36,14.88,74.4
2023-09,B,36,9.81,49.34
2023-10,B,36,13.95,69.75
2023-11,B,36,9.2,47.2
2023-12,B,36,9.2,47.2
2024-01,B,36,15.2,76.0
2024-02,B,36,10.74,53.7
2024-03,B,36,13.73,68.65
2024-04,B,36,13.88,69.4
2024-05,B,36,14.71,73.55
2024-06,B,36,11.6,58.0
2024-07,B,36,16.03,80.15
2024-08,B,36,12.29,61.45
2024-09,B,36,8.93,46.25
2024-10,B,36,15.06,75.3
2024-11,B,36,12.16,60.8
2024-12,B,36,10.36,51.8
2022-01,B,37,15.18,75.9
2022-02,B,37,10.01,50.05
2022-03,B,37,12.9,64.5
2022-04,B,37,9.29,47.52
2022-05,B,37,14.6,73.0
2022-06,B,37,12.45,62.25
2022-07,B,37,16.83,84.15
2022-08,B,37,10.8,54.0
2022-09,B,37,13.79,68.95
2022-10,B,37,12.36,61.8
2022-11,B,37,12.59,62.95
2022-12,B,37,13.08,65.4
2023-01,B,37,10.93,54.65
2023-02,B,37,13.62,68.1
2023-03,B,37,10.75,53.75
2023-04,B,37,11.19,55.95
2023-05,B,37,9.98,49.93
2023-06,B,37,13.58,67.9
2023-07,B,37,12.83,64.15
2023-08,B,37,12.45,62.25
2023-09,B,37,15.06,75.3
2023-10,B,37,9.03,46.6
2023-11,B,37,11.43,57.15
2023-12,B,37,10.15,50.75
2024-01,B,37,10.09,50.45
2024-02,B,37,15.18,75.9
2024-03,B,37,13.77,68.85
2024-04,B,37,9.27,47.45
2024-05,B,37,10.62,53.1
2024-06,B,37,10.59,52.95
2024-07,B,37,13.06,65.3
2024-08,B,37,12.51,62.55
2024-09,B,37,9.79,49.27
2024-10,B,37,10.09,50.45
2024-11,B,37,10.58,52.9
2024-12,B,37,12.26,61.3
2022-01,B,38,4.7,31.45
2022-02,B,38,6.94,39.29
2022-03,B,38,7.43,41.0
2022-04,B,38,6.54,37.89
2022-05,B,38,7.24,40.34
2022-06,B,38,7.54,41.39
2022-07,B,38,7.33,40.66
2022-08,B,38,7.59,41.56
2022-09,B,38,4.51,30.79
2022-10,B,38,4.28,29.98
2022-11,B,38,8.07,43.25
2022-12,B,38,6.95,39.33
2023-01,B,38,5.92,35.72
2023-02,B,38,6.82,38.87
2023-03,B,38,7.57,41.5
2023-04,B,38,7.51,41.28
2023-05,B,38,6.4,37.4
2023-06,B,38,5.79,35.27
2023-07,B,38,4.89,32.11
2023-08,B,38,6.09,36.31
2023-09,B,38,5.16,33.06
2023-10,B,38,4.68,31.38
2023-11,B,38,6.93,39.25
2023-12,B,38,4.91,32.19
2024-01,B,38,6.61,38.14
2024-02,B,38,7.44,41.04
2024-03,B,38,8.5,44.75
2024-04,B,38,8.0,43.0
2024-05,B,38,5.11,32.89
2024-06,B,38,7.76,42.16
2024-07,B,38,6.56,37.96
2024-08,B,38,7.34,40.69
2024-09,B,38,6.74,38.59
2024-10,B,38,5.67,34.84
2024-11,B,38,7.59,41.56
2024-12,B,38,6.4,37.4
2022-01,B,39,8.86,46.01
2022-02,B,39,6.62,38.17
2022-03,B,39,5.1,32.85
2022-04,B,39,5.74,35.09
2022-05,B,39,8.64,45.24
2022-06,B,39,6.35,37.22
2022-07,B,39,7.01,39.53
2022-08,B,39,5.4,33.9
2022-09,B,39,7.74,42.09
2022-10,B,39,5.84,35.44
2022-11,B,39,5.29,33.52
2022-12,B,39,8.83,45.91
2023-01,B,39,6.92,39.22
2023-02,B,39,8.17,43.59
2023-03,B,39,5.72,35.02
2023-04,B,39,4.64,31.24
2023-05,B,39,5.14,32.99
2023-06,B,39,5.71,34.98
2023-07,B,39,7.89,42.61
2023-08,B,39,7.71,41.98
2023-09,B,39,6.22,36.77
2023-10,B,39,7.12,39.92
2023-11,B,39,8.69,45.41
2023-12,B,39,6.03,36.11
2024-01,B,39,7.86,42.51
2024-02,B,39,9.11,46.88
2024-03,B,39,6.27,36.95
2024-04,B,39,5.69,34.92
2024-05,B,39,6.07,36.25
2024-06,B,39,6.96,39.36
2024-07,B,39,4.74,31.59
2024-08,B,39,4.66,31.31
2024-09,B,39,5.54,34.39
2024-10,B,39,8.95,46.32
2024-11,B,39,6.52,37.82
2024-12,B,39,4.61,31.14
2022-01,B,40,4.63,31.2
2022-02,B,40,5.43,34.0
2022-03,B,40,7.18,40.13
2022-04,B,40,6.9,39.15
2022-05,B,40,9.35,47.73
2022-06,B,40,5.73,35.05
2022-07,B,40,4.25,29.88
2022-08,B,40,4.94,32.29
2022-09,B,40,6.05,36.17
2022-10,B,40,4.46,30.61
2022-11,B,40,5.65,34.78
2022-12,B,40,5.2,33.2
2023-01,B,40,7.12,39.92
2023-02,B,40,4.06,29.21
2023-03,B,40,8.13,43.45
2023-04,B,40,4.65,31.28
2023-05,B,40,8.04,43.14
2023-06,B,40,7.19,40.17
2023-07,B,40,5.72,35.02
2023-08,B,40,5.81,35.33
2023-09,B,40,5.28,33.48
2023-10,B,40,5.12,32.92
2023-11,B,40,4.22,29.77
2023-12,B,40,5.21,33.23
2024-01,B,40,4.91,32.19
2024-02,B,40,7.97,42.89
2024-03,B,40,6.43,37.5
2024-04,B,40,8.27,43.95
2024-05,B,40,4.89,32.11
2024-06,B,40,6.75,38.62
2024-07,B,40,8.31,44.09
2024-08,B,40,8.29,44.02
2024-09,B,40,8.71,45.48
2024-10,B,40,4.09,29.31
2024-11,B,40,7.55,41.42
2024-12,B,40,5.64,34.74
2022-01,B,41,8.8,45.8
2022-02,B,41,6.81,38.83
2022-03,B,41,4.89,32.11
2022-04,B,41,5.2,33.2
2022-05,B,41,6.77,38.7
2022-06,B,41,7.43,41.0
2022-07,B,41,7.12,39.92
2022-08,B,41,4.29,30.02
2022-09,B,41,6.72,38.52
2022-10,B,41,7.31,40.58
2022-11,B,41,8.44,44.54
2022-12,B,41,5.37,33.8
2023-01,B,41,4.53,30.86
2023-02,B,41,7.76,42.16
2023-03,B,41,6.71,38.48
2023-04,B,41,7.94,42.79
2023-05,B,41,4.95,32.33
2023-06,B,41,4.82,31.87
2023-07,B,41,8.55,44.93
2023-08,B,41,6.09,36.31
2023-09,B,41,7.17,40.09
2023-10,B,41,7.38,40.83
2023-11,B,41,4.74,31.59
2023-12,B,41,8.92,46.22
2024-01,B,41,5.67,34.84
2024-02,B,41,4.29,30.02
2024-03,B,41,7.81,42.33
2024-04,B,41,6.48,37.68
2024-05,B,41,4.58,31.03
2024-06,B,41,5.34,33.69
2024-07,B,41,7.23,40.3
2024-08,B,41,9.12,46.92
2024-09,B,41,7.23,40.3
2024-10,B,41,8.53,44.85
2024-11,B,41,6.93,39.25
2024-12,B,41,8.53,44.85
2022-01,B,42,7.48,41.18
2022-02,B,42,8.47,44.65
2022-03,B,42,4.04,29.14
2022-04,B,42,6.44,37.54
2022-05,B,42,5.27,33.45
2022-06,B,42,5.19,33.17
2022-07,B,42,4.26,29.91
2022-08,B,42,6.32,37.12
2022-09,B,42,8.28,43.98
2022-10,B,42,4.16,29.56
2022-11,B,42,4.86,32.01
2022-12,B,42,7.91,42.69
2023-01,B,42,6.92,39.22
2023-02,B,42,5.2,33.2
2023-03,B,42,5.37,33.8
2023-04,B,42,4.3,30.05
2023-05,B,42,5.16,33.06
2023-06,B,42,4.35,30.22
2023-07,B,42,4.66,31.31
2023-08,B,42,7.99,42.97
2023-09,B,42,8.43,44.5
2023-10,B,42,6.53,37.86
2023-11,B,42,7.88,42.58
2023-12,B,42,7.04,39.64
2024-01,B,42,8.85,45.97
2024-02,B,42,8.42,44.47
2024-03,B,42,7.6,41.6
2024-04,B,42,8.16,43.56
2024-05,B,42,4.44,30.54
2024-06,B,42,8.84,45.94
2024-07,B,42,7.39,40.86
2024-08,B,42,6.15,36.53
2024-09,B,42,7.83,42.41
2024-10,B,42,8.16,43.56
2024-11,B,42,7.44,41.04
2024-12,B,42,5.25,33.38
2022-01,B,43,12.0,60.0
2022-02,B,43,11.63,58.15
2022-03,B,43,11.02,55.1
2022-04,B,43,12.58,62.9
2022-05,B,43,10.96,54.8
2022-06,B,43,10.09,50.45
2022-07,B,43,11.98,59.9
2022-08,B,43,11.45,57.25
2022-09,B,43,13.81,69.05
2022-10,B,43,12.86,64.3
2022-11,B,43,9.45,48.07
2022-12,B,43,10.64,53.2
2023-01,B,43,10.17,50.85
2023-02,B,43,12.07,60.35
2023-03,B,43,10.79,53.95
2023-04,B,43,12.32,61.6
2023-05,B,43,14.17,70.85
2023-06,B,43,11.08,55.4
2023-07,B,43,12.41,62.05
2023-08,B,43,12.55,62.75
2023-09,B,43,12.89,64.45
2023-10,B,43,13.94,69.7
2023-11,B,43,13.42,67.1
2023-12,B,43,14.47,72.35
2024-01,B,43,9.91,49.69
2024-02,B,43,15.12,75.6
2024-03,B,43,13.79,68.95
2024-04,B,43,12.8,64.0
2024-05,B,43,11.13,55.65
2024-06,B,43,9.23,47.3
2024-07,B,43,11.83,59.15
2024-08,B,43,14.06,70.3
2024-09,B,43,14.08,70.4
2024-10,B,43,10.25,51.25
2024-11,B,43,12.54,62.7
2024-12,B,43,12.77,63.85
2022-01,B,44,7.78,42.23
2022-02,B,44,4.99,32.47
2022-03,B,44,9.19,47.16
2022-04,B,44,8.22,43.77
2022-05,B,44,5.57,34.5
2022-06,B,44,4.97,32.39
2022-07,B,44,5.92,35.72
2022-08,B,44,7.38,40.83
2022-09,B,44,6.66,38.31
2022-10,B,44,4.16,29.56
2022-11,B,44,5.79,35.27
2022-12,B,44,7.26,40.41
2023-01,B,44,5.09,32.81
2023-02,B,44,4.19,29.66
2023-03,B,44,4.6,31.1
2023-04,B,44,5.2,33.2
2023-05,B,44,8.9,46.15
2023-06,B,44,4.96,32.36
2023-07,B,44,7.11,39.89
2023-08,B,44,5.02,32.57
2023-09,B,44,4.86,32.01
2023-10,B,44,7.64,41.74
2023-11,B,44,6.48,37.68
2023-12,B,44,7.96,42.86
2024-01,B,44,4.03,29.11
2024-02,B,44,5.12,32.92
2024-03,B,44,7.18,40.13
2024-04,B,44,6.86,39.01
2024-05,B,44,5.39,33.86
2024-06,B,44,3.87,28.55
2024-07,B,44,4.52,30.82
2024-08,B,44,8.12,43.42
2024-09,B,44,6.14,36.49
2024-10,B,44,8.1,43.35
2024-11,B,44,7.95,42.83
2024-12,B,44,6.45,37.58
2022-01,B,45,9.53,48.35
2022-02,B,45,13.71,68.55
2022-03,B,45,9.5,48.25
2022-04,B,45,12.2,61.0
2022-05,B,45,10.59,52.95
2022-06,B,45,13.92,69.6
2022-07,B,45,17.5,87.5
2022-08,B,45,10.22,51.1
2022-09,B,45,11.77,58.85
2022-10,B,45,15.07,75.35
2022-11,B,45,14.77,73.85
2022-12,B,45,10.66,53.3
2023-01,B,45,13.73,68.65
2023-02,B,45,10.43,52.15
2023-03,B,45,9.71,48.98
2023-04,B,45,13.0,65.0
2023-05,B,45,15.02,75.1
2023-06,B,45,11.85,59.25
2023-07,B,45,17.16,85.8
2023-08,B,45,12.44,62.2
2023-09,B,45,12.58,62.9
2023-10,B,45,11.09,55.45
2023-11,B,45,12.95,64.75
2023-12,B,45,13.56,67.8
2024-01,B,45,9.83,49.41
2024-02,B,45,14.63,73.15
2024-03,B,45,11.89,59.45
2024-04,B,45,12.41,62.05
2024-05,B,45,9.87,49.54
2024-06,B,45,9.11,46.88
2024-07,B,45,15.5,77.5
2024-08,B,45,11.53,57.65
2024-09,B,45,10.27,51.35
2024-10,B,45,10.37,51.85
2024-11,B,45,12.53,62.65
2024-12,B,45,10.71,53.55
2022-01,B,46,18.47,92.35
2022-02,B,46,21.44,110.8
2022-03,B,46,20.06,100.45
2022-04,B,46,20.26,101.95
2022-05,B,46,24.75,135.62
2022-06,B,46,15.96,79.8
2022-07,B,46,19.75,98.75
2022-08,B,46,19.04,95.2
2022-09,B,46,24.54,134.05
2022-10,B,46,19.16,95.8
2022-11,B,46,20.92,106.9
2022-12,B,46,20.32,102.4
2023-01,B,46,16.57,82.85
2023-02,B,46,16.25,81.25
2023-03,B,46,20.29,102.17
2023-04,B,46,19.94,99.7
2023-05,B,46,20.72,105.4
2023-06,B,46,19.55,97.75
2023-07,B,46,26.48,148.6
2023-08,B,46,19.92,99.6
2023-09,B,46,20.01,100.08
2023-10,B,46,24.14,131.05
2023-11,B,46,14.92,74.6
2023-12,B,46,23.6,127.0
2024-01,B,46,18.98,94.9
2024-02,B,46,18.71,93.55
2024-03,B,46,25.03,137.73
2024-04,B,46,22.95,122.12
2024-05,B,46,18.54,92.7
2024-06,B,46,15.98,79.9
2024-07,B,46,27.08,153.1
2024-08,B,46,21.76,113.2
2024-09,B,46,16.68,83.4
2024-10,B,46,22.58,119.35
2024-11,B,46,14.52,72.6
2024-12,B,46,17.73,88.65
2022-01,B,47,14.21,71.05
2022-02,B,47,11.53,57.65
2022-03,B,47,14.07,70.35
2022-04,B,47,13.76,68.8
2022-05,B,47,11.91,59.55
2022-06,B,47,11.51,57.55
2022-07,B,47,13.56,67.8
2022-08,B,47,14.08,70.4
2022-09,B,47,9.76,49.16
2022-10,B,47,11.19,55.95
2022-11,B,47,13.8,69.0
2022-12,B,47,10.45,52.25
2023-01,B,47,11.95,59.75
2023-02,B,47,11.27,56.35
2023-03,B,47,13.33,66.65
2023-04,B,47,10.6,53.0
2023-05,B,47,14.29,71.45
2023-06,B,47,12.08,60.4
2023-07,B,47,15.77,78.85
2023-08,B,47,13.57,67.85
2023-09,B,47,9.85,49.48
2023-10,B,47,13.85,69.25
2023-11,B,47,10.56,52.8
2023-12,B,47,12.09,60.45
2024-01,B,47,11.43,57.15
2024-02,B,47,12.69,63.45
2024-03,B,47,14.49,72.45
2024-04,B,47,9.83,49.41
2024-05,B,47,10.23,51.15
2024-06,B,47,12.32,61.6
2024-07,B,47,17.41,87.05
2024-08,B,47,13.14,65.7
2024-09,B,47,10.7,53.5
2024-10,B,47,9.44,48.04
2024-11,B,47,14.04,70.2
2024-12,B,47,11.69,58.45
2022-01,B,48,9.71,48.98
2022-02,B,48,13.7,68.5
2022-03,B,48,14.44,72.2
2022-04,B,48,14.42,72.1
2022-05,B,48,13.27,66.35
2022-06,B,48,9.72,49.02
2022-07,B,48,16.63,83.15
2022-08,B,48,13.24,66.2
2022-09,B,48,12.81,64.05
2022-10,B,48,10.93,54.65
2022-11,B,48,12.06,60.3
2022-12,B,48,10.79,53.95
2023-01,B,48,12.9,64.5
2023-02,B,48,12.97,64.85
2023-03,B,48,10.51,52.55
2023-04,B,48,11.93,59.65
2023-05,B,48,9.83,49.41
2023-06,B,48,10.95,54.75
2023-07,B,48,13.41,67.05
2023-08,B,48,11.63,58.15
2023-09,B,48,8.79,45.77
2023-10,B,48,10.89,54.45
2023-11,B,48,10.91,54.55
2023-12,B,48,13.12,65.6
2024-01,B,48,11.16,55.8
2024-02,B,48,12.42,62.1
2024-03,B,48,13.64,68.2
2024-04,B,48,9.12,46.92
2024-05,B,48,9.65,48.77
2024-06,B,48,12.82,64.1
2024-07,B,48,14.04,70.2
2024-08,B,48,11.15,55.75
2024-09,B,48,14.37,71.85
2024-10,B,48,12.18,60.9
2024-11,B,48,10.08,50.4
2024-12,B,48,13.42,67.1
2022-01,B,49,9.41,47.94
2022-02,B,49,13.55,67.75
2022-03,B,49,11.09,55.45
2022-04,B,49,10.32,51.6
2022-05,B,49,11.77,58.85
2022-06,B,49,14.25,71.25
2022-07,B,49,11.24,56.2
2022-08,B,49,13.4,67.0
2022-09,B,49,12.04,60.2
2022-10,B,49,10.26,51.3
2022-11,B,49,15.2,76.0
2022-12,B,49,14.33,71.65
2023-01,B,49,11.35,56.75
2023-02,B,49,10.77,53.85
2023-03,B,49,11.78,58.9
2023-04,B,49,9.53,48.35
2023-05,B,49,9.73,49.05
2023-06,B,49,10.2,51.0
2023-07,B,49,11.72,58.6
2023-08,B,49,13.82,69.1
2023-09,B,49,10.4,52.0
2023-10,B,49,10.54,52.7
2023-11,B,49,12.87,64.35
2023-12,B,49,10.27,51.35
2024-01,B,49,9.91,49.69
2024-02,B,49,14.64,73.2
2024-03,B,49,14.9,74.5
2024-04,B,49,10.83,54.15
2024-05,B,49,10.08,50.4
2024-06,B,49,14.38,71.9
2024-07,B,49,11.67,58.35
2024-08,B,49,13.38,66.9
2024-09,B,49,12.84,64.2
2024-10,B,49,10.62,53.1
2024-11,B,49,9.21,47.23
2024-12,B,49,13.7,68.5
2022-01,B,50,15.21,76.05
2022-02,B,50,13.58,67.9
2022-03,B,50,9.47,48.15
2022-04,B,50,10.08,50.4
2022-05,B,50,14.1,70.5
2022-06,B,50,12.54,62.7
2022-07,B,50,17.76,88.8
2022-08,B,50,12.96,64.8
2022-09,B,50,9.64,48.74
2022-10,B,50,14.56,72.8
2022-11,B,50,9.91,49.69
2022-12,B,50,14.34,71.7
2023-01,B,50,12.96,64.8
2023-02,B,50,13.44,67.2
2023-03,B,50,9.93,49.75
2023-04,B,50,9.98,49.93
2023-05,B,50,9.57,48.5
2023-06,B,50,13.49,67.45
2023-07,B,50,18.0,90.0
2023-08,B,50,10.68,53.4
2023-09,B,50,12.93,64.65
2023-10,B,50,10.25,51.25
2023-11,B,50,10.11,50.55
2023-12,B,50,13.88,69.4
2024-01,B,50,9.4,47.9
2024-02,B,50,12.81,64.05
2024-03,B,50,9.41,47.94
2024-04,B,50,8.83,45.91
2024-05,B,50,8.95,46.32
2024-06,B,50,11.55,57.75
2024-07,B,50,12.81,64.05
2024-08,B,50,14.51,72.55
2024-09,B,50,12.63,63.15
2024-10,B,50,13.32,66.6
2024-11,B,50,13.8,69.0
2024-12,B,50,14.61,73.05
2022-01,B,51,7.95,42.83
2022-02,B,51,5.56,34.46
2022-03,B,51,5.84,35.44
2022-04,B,51,4.15,29.53
2022-05,B,51,8.58,45.03
2022-06,B,51,6.13,36.45
2022-07,B,51,6.72,38.52
2022-08,B,51,5.04,32.64
2022-09,B,51,5.95,35.83
2022-10,B,51,8.42,44.47
2022-11,B,51,5.17,33.09
2022-12,B,51,8.83,45.91
2023-01,B,51,4.19,29.66
2023-02,B,51,7.22,40.27
2023-03,B,51,5.85,35.47
2023-04,B,51,8.45,44.57
2023-05,B,51,6.43,37.5
2023-06,B,51,8.83,45.91
2023-07,B,51,6.55,37.92
2023-08,B,51,8.03,43.1
2023-09,B,51,5.62,34.67
2023-10,B,51,5.67,34.84
2023-11,B,51,8.37,44.3
2023-12,B,51,7.17,40.09
2024-01,B,51,8.71,45.48
2024-02,B,51,5.44,34.04
2024-03,B,51,4.1,29.35
2024-04,B,51,7.78,42.23
2024-05,B,51,6.63,38.2
2024-06,B,51,4.06,29.21
2024-07,B,51,7.31,40.58
2024-08,B,51,9.22,47.27
2024-09,B,51,7.14,39.99
2024-10,B,51,5.96,35.86
2024-11,B,51,5.52,34.32
2024-12,B,51,6.55,37.92
2022-01,B,52,7.96,42.86
2022-02,B,52,5.68,34.88
2022-03,B,52,5.84,35.44
2022-04,B,52,5.18,33.13
2022-05,B,52,4.31,30.09
2022-06,B,52,7.36,40.76
2022-07,B,52,5.1,32.85
2022-08,B,52,7.86,42.51
2022-09,B,52,4.36,30.26
2022-10,B,52,8.93,46.25
2022-11,B,52,4.12,29.42
2022-12,B,52,7.8,42.3
2023-01,B,52,4.94,32.29
2023-02,B,52,6.65,38.28
2023-03,B,52,8.09,43.31
2023-04,B,52,8.08,43.28
2023-05,B,52,4.57,31.0
2023-06,B,52,4.91,32.19
2023-07,B,52,7.23,40.3
2023-08,B,52,8.33,44.16
2023-09,B,52,8.04,43.14
2023-10,B,52,6.21,36.73
2023-11,B,52,7.86,42.51
2023-12,B,52,5.34,33.69
2024-01,B,52,7.45,41.08
2024-02,B,52,5.24,33.34
2024-03,B,52,6.62,38.17
2024-04,B,52,7.49,41.22
2024-05,B,52,6.24,36.84
2024-06,B,52,7.13,39.95
2024-07,B,52,5.56,34.46
2024-08,B,52,7.26,40.41
2024-09,B,52,6.69,38.42
2024-10,B,52,7.92,42.72
2024-11,B,52,5.22,33.27
2024-12,B,52,8.37,44.3
2022-01,B,53,8.25,43.88
2022-02,B,53,7.72,42.02
2022-03,B,53,4.78,31.73
2022-04,B,53,5.34,33.69
2022-05,B,53,5.03,32.61
2022-06,B,53,8.91,46.19
2022-07,B,53,7.19,40.17
2022-08,B,53,5.57,34.5
2022-09,B,53,7.2,40.2
2022-10,B,53,9.06,46.71
2022-11,B,53,5.73,35.05
2022-12,B,53,7.58,41.53
2023-01,B,53,4.93,32.25
2023-02,B,53,6.37,37.3
2023-03,B,53,5.08,32.78
2023-04,B,53,8.25,43.88
2023-05,B,53,4.05,29.17
2023-06,B,53,5.56,34.46
2023-07,B,53,7.4,40.9
2023-08,B,53,3.89,28.62
2023-09,B,53,7.71,41.98
2023-10,B,53,4.87,32.05
2023-11,B,53,7.52,41.32
2023-12,B,53,7.49,41.22
2024-01,B,53,7.64,41.74
2024-02,B,53,5.21,33.23
2024-03,B,53,4.45,30.58
2024-04,B,53,6.19,36.67
2024-05,B,53,6.22,36.77
2024-06,B,53,7.65,41.78
2024-07,B,53,4.73,31.55
2024-08,B,53,4.57,31.0
2024-09,B,53,7.06,39.71
2024-10,B,53,6.64,38.24
2024-11,B,53,8.53,44.85
2024-12,B,53,8.66,45.31
2022-01,B,54,9.78,49.23
2022-02,B,54,12.86,64.3
2022-03,B,54,14.2,71.0
2022-04,B,54,12.33,61.65
2022-05,B,54,13.67,68.35
2022-06,B,54,9.58,48.53
2022-07,B,54,17.31,86.55
2022-08,B,54,10.61,53.05
2022-09,B,54,11.64,58.2
2022-10,B,54,11.66,58.3
2022-11,B,54,13.5,67.5
2022-12,B,54,11.63,58.15
2023-01,B,54,11.16,55.8
2023-02,B,54,11.64,58.2
2023-03,B,54,11.31,56.55
2023-04,B,54,10.06,50.3
2023-05,B,54,10.79,53.95
2023-06,B,54,9.5,48.25
2023-07,B,54,11.76,58.8
2023-08,B,54,10.24,51.2
2023-09,B,54,13.74,68.7
2023-10,B,54,9.29,47.52
2023-11,B,54,14.36,71.8
2023-12,B,54,9.48,48.18
2024-01,B,54,12.02,60.1
2024-02,B,54,11.13,55.65
2024-03,B,54,13.58,67.9
2024-04,B,54,9.38,47.83
2024-05,B,54,13.2,66.0
2024-06,B,54,13.48,67.4
2024-07,B,54,13.18,65.9
2024-08,B,54,8.99,46.47
2024-09,B,54,10.33,51.65
2024-10,B,54,14.42,72.1
2024-11,B,54,9.26,47.41
2024-12,B,54,13.74,68.7
2022-01,B,55,4.7,31.45
2022-02,B,55,5.38,33.83
2022-03,B,55,6.59,38.06
2022-04,B,55,8.65,45.28
2022-05,B,55,5.67,34.84
2022-06,B,55,5.7,34.95
2022-07,B,55,5.05,32.67
2022-08,B,55,8.67,45.34
2022-09,B,55,4.84,31.94
2022-10,B,55,4.78,31.73
2022-11,B,55,5.6,34.6
2022-12,B,55,4.62,31.17
2023-01,B,55,8.36,44.26
2023-02,B,55,8.93,46.25
2023-03,B,55,6.93,39.25
2023-04,B,55,7.95,42.83
2023-05,B,55,4.22,29.77
2023-06,B,55,6.67,38.34
2023-07,B,55,8.19,43.66
2023-08,B,55,6.91,39.19
2023-09,B,55,7.07,39.75
2023-10,B,55,7.1,39.85
2023-11,B,55,4.44,30.54
2023-12,B,55,6.35,37.22
2024-01,B,55,6.22,36.77
2024-02,B,55,7.12,39.92
2024-03,B,55,6.22,36.77
2024-04,B,55,6.11,36.39
2024-05,B,55,4.1,29.35
2024-06,B,55,5.23,33.3
2024-07,B,55,8.1,43.35
2024-08,B,55,8.73,45.55
2024-09,B,55,6.41,37.44
2024-10,B,55,7.89,42.61
2024-11,B,55,6.38,37.33
2024-12,B,55,8.38,44.33
2022-01,B,56,5.78,35.23
2022-02,B,56,4.47,30.64
2022-03,B,56,7.07,39.75
2022-04,B,56,8.64,45.24
2022-05,B,56,6.4,37.4
2022-06,B,56,8.27,43.95
2022-07,B,56,6.63,38.2
2022-08,B,56,6.8,38.8
2022-09,B,56,8.54,44.89
2022-10,B,56,7.04,39.64
2022-11,B,56,5.73,35.05
2022-12,B,56,5.15,33.03
2023-01,B,56,5.07,32.75
2023-02,B,56,8.36,44.26
2023-03,B,56,5.37,33.8
2023-04,B,56,7.65,41.78
2023-05,B,56,7.89,42.61
2023-06,B,56,5.21,33.23
2023-07,B,56,5.59,34.56
2023-08,B,56,8.57,45.0
2023-09,B,56,7.71,41.98
2023-10,B,56,8.38,44.33
2023-11,B,56,5.13,32.95
2023-12,B,56,5.72,35.02
2024-01,B,56,6.26,36.91
2024-02,B,56,4.29,30.02
2024-03,B,56,5.32,33.62
2024-04,B,56,8.19,43.66
2024-05,B,56,7.72,42.02
2024-06,B,56,6.83,38.91
2024-07,B,56,8.66,45.31
2024-08,B,56,5.93,35.75
2024-09,B,56,6.65,38.28
2024-10,B,56,5.82,35.37
2024-11,B,56,9.27,47.45
2024-12,B,56,6.41,37.44
2022-01,B,57,7.62,41.67
2022-02,B,57,7.14,39.99
2022-03,B,57,5.39,33.86
2022-04,B,57,6.57,38.0
2022-05,B,57,8.97,46.4
2022-06,B,57,6.26,36.91
2022-07,B,57,8.8,45.8
2022-08,B,57,7.22,40.27
2022-09,B,57,9.18,47.13
2022-10,B,57,6.25,36.88
2022-11,B,57,7.04,39.64
2022-12,B,57,7.36,40.76
2023-01,B,57,7.2,40.2
2023-02,B,57,8.22,43.77
2023-03,B,57,4.15,29.53
2023-04,B,57,6.64,38.24
2023-05,B,57,6.22,36.77
2023-06,B,57,9.04,46.64
2023-07,B,57,5.0,32.5
2023-08,B,57,7.39,40.86
2023-09,B,57,5.22,33.27
2023-10,B,57,4.26,29.91
2023-11,B,57,6.0,36.0
2023-12,B,57,4.41,30.44
2024-01,B,57,8.55,44.93
2024-02,B,57,8.64,45.24
2024-03,B,57,7.72,42.02
2024-04,B,57,9.18,47.13
2024-05,B,57,4.03,29.11
2024-06,B,57,5.1,32.85
2024-07,B,57,4.28,29.98
2024-08,B,57,6.17,36.59
2024-09,B,57,8.15,43.53
2024-10,B,57,7.56,41.46
2024-11,B,57,4.37,30.3
2024-12,B,57,5.51,34.28
2022-01,B,58,7.4,40.9
2022-02,B,58,8.22,43.77
2022-03,B,58,8.45,44.57
2022-04,B,58,3.93,28.76
2022-05,B,58,5.53,34.36
2022-06,B,58,8.26,43.91
2022-07,B,58,8.07,43.25
2022-08,B,58,7.48,41.18
2022-09,B,58,8.52,44.82
2022-10,B,58,7.26,40.41
2022-11,B,58,5.1,32.85
2022-12,B,58,5.28,33.48
2023-01,B,58,8.0,43.0
2023-02,B,58,4.34,30.19
2023-03,B,58,4.09,29.31
2023-04,B,58,4.46,30.61
2023-05,B,58,7.7,41.95
2023-06,B,58,7.72,42.02
2023-07,B,58,8.04,43.14
2023-08,B,58,4.82,31.87
2023-09,B,58,7.47,41.14
2023-10,B,58,6.92,39.22
2023-11,B,58,5.05,32.67
2023-12,B,58,6.43,37.5
